docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-5033	1	Quantity	-1	-1	T1-1	接近1.4RP	{'mods': ['IsApproximate'], 'unit': 'Rp'}
S0019103512004009-5033	1	MeasuredProperty	-1	-1	T4-1	过渡	{'HasQuantity': 'T1-1'}
S0019103512004009-5033	1	MeasuredEntity	7	11	T3-1	H/H+	{'HasProperty': 'T4-1'}
S0019103512004009-5033	1	Qualifier	-1	-1	T5-1	MC 09型号	{'Qualifies': 'T4-1'}
S0019103512004009-5033	2	Quantity	-1	-1	T1-2	2- 3 RP	{'mods': ['IsRange'], 'unit': 'Rp'}
S0019103512004009-5033	2	MeasuredProperty	-1	-1	T3-2	过渡	{'HasQuantity': 'T1-2'}
S0019103512004009-5033	2	MeasuredEntity	7	11	T2-2	H/H+	{'HasProperty': 'T3-2'}
S0019103512004009-5033	2	Qualifier	-1	-1	T4-2	走高	{'Qualifies': 'T1-2'}
S0019103512004009-5033	3	Quantity	-1	-1	T1-3	30 nbar	{'unit': 'nbar'}
S0019103512004009-5033	3	MeasuredProperty	122	124	T3-3	水平	{'HasQuantity': 'T1-3'}
S0019103512004009-5033	3	MeasuredEntity	111	115	T4-3	C2模型	{'HasProperty': 'T3-3'}
S0019103512004009-5033	4	Quantity	-1	-1	T1-4	3800 K	{'unit': 'K'}
S0019103512004009-5033	4	MeasuredProperty	125	127	T4-4	温度	{'HasQuantity': 'T1-4'}
S0019103512004009-5033	4	MeasuredEntity	111	115	T3-4	C2模型	{'HasProperty': 'T4-4'}
S0019103512004009-5033	4	Qualifier	-1	-1	T5-4	30 nbar级别	{'Qualifies': 'T3-4'}
S0019103512004009-5033	5	Quantity	-1	-1	T1-5	1000 K。	{'unit': 'K'}
S0019103512004009-5033	5	MeasuredProperty	125	127	T5-5	温度	{'HasQuantity': 'T1-5'}
S0019103512004009-5033	5	MeasuredEntity	111	115	T4-5	C2模型	{'HasProperty': 'T5-5'}
S0019103512004009-5033	5	Qualifier	69	70	T3-5	不	{'Qualifies': 'T1-5'}
S0019103512004009-5033	6	Quantity	-1	-1	T1-6	1 μ巴	{'unit': 'μbar'}
S0019103512004009-5033	6	MeasuredProperty	169	171	T3-6	P0	{'HasQuantity': 'T1-6'}
S0019103512004009-5033	6	MeasuredEntity	-1	-1	T2-6	MC 09型号	{'HasProperty': 'T3-6'}
S0019103512004009-5033	7	Quantity	-1	-1	T1-7	1300 K	{'unit': 'K'}
S0019103512004009-5033	7	MeasuredProperty	178	180	T2-7	T0	{'HasQuantity': 'T1-7'}
S0019103512004009-5033	7	MeasuredEntity	-1	-1	T3-7	MC 09型号	{'HasProperty': 'T2-7'}
S0019103512004009-5033	8	Quantity	222	227	T1-8	3.4Rp	{'unit': 'Rp'}
S0019103512004009-5033	8	MeasuredProperty	-1	-1	T3-8	过渡	{'HasQuantity': 'T1-8'}
S0019103512004009-5033	8	MeasuredEntity	7	11	T2-8	H/H+	{'HasProperty': 'T3-8'}
S0019103512004009-5033	8	Qualifier	-1	-1	T4-8	向上移动	{'Qualifies': 'T3-8'}
S0019103512004009-5033	9	Quantity	337	341	T1-9	2-3%	{'unit': '%'}
S0019103512004009-5033	9	MeasuredEntity	-1	-1	T2-9	H莱曼阿尔法渡越深度	{'HasQuantity': 'T1-9'}
