docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063312003054-2264	1	Quantity	-1	-1	T1-1	400 eV。	{'mods': ['IsApproximate'], 'unit': 'eV'}
S0032063312003054-2264	1	MeasuredProperty	80	83	T2-1	DEF	{'HasQuantity': 'T1-1'}
S0032063312003054-2264	1	MeasuredEntity	44	47	T3-1	重离子	{'HasProperty': 'T2-1'}
S0032063312003054-2264	2	Quantity	147	152	T1-2	10 eV	{'mods': ['IsApproximate'], 'unit': 'eV'}
S0032063312003054-2264	2	MeasuredProperty	143	145	T3-2	能量	{'HasQuantity': 'T1-2'}
S0032063312003054-2264	2	MeasuredEntity	44	47	T2-2	重离子	{'HasProperty': 'T3-2'}
S0032063312003054-2264	3	Quantity	-1	-1	T1-3	约100公里	{'mods': ['IsApproximate'], 'unit': 'km'}
S0032063312003054-2264	3	MeasuredProperty	157	161	T2-3	回旋半径	{'HasQuantity': 'T1-3'}
S0032063312003054-2264	3	MeasuredEntity	44	47	T3-3	重离子	{'HasProperty': 'T2-3'}
S0032063312003054-2264	3	Qualifier	-1	-1	T4-3	在加速电子信号的位置	{'Qualifies': 'T2-3'}
S0032063312003054-2264	4	Quantity	175	180	T1-4	400公里	{'unit': 'km'}
S0032063312003054-2264	4	MeasuredProperty	189	193	T2-4	水平尺寸	{'HasQuantity': 'T1-4'}
S0032063312003054-2264	4	MeasuredEntity	-1	-1	T3-4	闭合地壳磁场线	{'HasProperty': 'T2-4'}
