docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167880913001229-1021	1	Quantity	24	29	T1-1	12.4%	{'unit': '%'}
S0167880913001229-1021	1	MeasuredProperty	-1	-1	T3-1	降低	{'HasQuantity': 'T1-1'}
S0167880913001229-1021	1	MeasuredEntity	16	21	T2-1	SOC库存	{'HasProperty': 'T3-1'}
S0167880913001229-1021	1	Qualifier	10	15	T5-1	哥斯达黎加	{'Qualifies': 'T2-1'}
S0167880913001229-1021	2	Quantity	43	48	T1-2	0.13%	{'unit': '%'}
S0167880913001229-1021	2	MeasuredProperty	-1	-1	T3-2	降低	{'HasQuantity': 'T1-2'}
S0167880913001229-1021	2	MeasuredEntity	16	21	T2-2	SOC库存	{'HasProperty': 'T3-2'}
S0167880913001229-1021	2	Qualifier	30	33	T5-2	尼加拉	{'Qualifies': 'T2-2'}
S0167880913001229-1021	3	Quantity	52	58	T1-3	顶部10厘米	{'mods': ['IsRange'], 'unit': 'cm'}
S0167880913001229-1021	3	MeasuredEntity	50	52	T3-3	土壤	{'HasQuantity': 'T1-3'}
S0167880913001229-1021	4	Quantity	68	75	T1-4	20-40厘米	{'mods': ['IsRange'], 'unit': 'cm'}
S0167880913001229-1021	4	MeasuredEntity	50	52	T3-4	土壤	{'HasQuantity': 'T1-4'}
S0167880913001229-1021	5	Quantity	-1	-1	T1-5	0-10 cm	{'unit': 'cm'}
S0167880913001229-1021	5	MeasuredEntity	50	52	T3-5	土壤	{'HasQuantity': 'T1-5'}
