docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1750583613004192-1267	1	Quantity	-1	-1	T1-1	百分之几到百分之三十左右	{'mods': ['IsRange'], 'unit': 'percent'}
S1750583613004192-1267	1	MeasuredEntity	-1	-1	T3-1	含气饱和度	{'HasQuantity': 'T1-1'}
S1750583613004192-1267	2	Quantity	-1	-1	T1-2	百分之三十以上	{'mods': ['IsRange'], 'unit': 'percent'}
S1750583613004192-1267	2	MeasuredEntity	0	3	T2-2	饱和度	{'HasQuantity': 'T1-2'}
S1750583613004192-1267	3	Quantity	204	207	T1-3	80%	{'unit': '%'}
S1750583613004192-1267	3	MeasuredProperty	-1	-1	T3-3	含气饱和度	{'HasQuantity': 'T1-3'}
S1750583613004192-1267	3	MeasuredEntity	-1	-1	T4-3	斯莱普纳羽流	{'HasProperty': 'T3-3'}
S1750583613004192-1267	4	Quantity	204	207	T1-4	80%	{'unit': '%'}
S1750583613004192-1267	4	MeasuredProperty	291	293	T4-4	上限	{'HasQuantity': 'T1-4'}
S1750583613004192-1267	4	MeasuredEntity	281	288	T3-4	羽流平均饱和度	{'HasProperty': 'T4-4'}
S1750583613004192-1267	5	Quantity	302	305	T1-5	40%	
S1750583613004192-1267	5	MeasuredProperty	296	298	T2-5	下限	{'HasQuantity': 'T1-5'}
S1750583613004192-1267	5	MeasuredEntity	281	288	T3-5	羽流平均饱和度	{'HasProperty': 'T2-5'}
