docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-3917	1	Quantity	-1	-1	T1-1	0.02厘米s-1	{'unit': 's−1'}
S0019103513005058-3917	1	MeasuredProperty	10	14	T3-1	沉积速度	{'HasQuantity': 'T1-1'}
S0019103513005058-3917	1	MeasuredEntity	104	108	T2-1	所有物种	{'HasProperty': 'T3-1'}
S0019103513005058-3917	2	Quantity	127	128	T1-2	两	{'mods': ['IsCount']}
S0019103513005058-3917	2	MeasuredEntity	129	131	T2-2	例外	{'HasQuantity': 'T1-2'}
S0019103513005058-3917	3	Quantity	152	153	T1-3	零	
S0019103513005058-3917	3	MeasuredProperty	10	14	T3-3	沉积速度	{'HasQuantity': 'T1-3'}
S0019103513005058-3917	3	MeasuredEntity	135	143	T2-3	O2、H2和CO	{'HasProperty': 'T3-3'}
S0019103513005058-3917	4	Quantity	152	153	T1-4	零	
S0019103513005058-3917	4	MeasuredProperty	10	14	T3-4	沉积速度	{'HasQuantity': 'T1-4'}
S0019103513005058-3917	4	MeasuredEntity	104	108	T2-4	所有物种	{'HasProperty': 'T3-4'}
S0019103513005058-3917	5	Quantity	152	153	T1-5	零	
S0019103513005058-3917	5	MeasuredProperty	10	14	T2-5	沉积速度	{'HasQuantity': 'T1-5'}
S0019103513005058-3917	5	MeasuredEntity	104	108	T3-5	所有物种	{'HasProperty': 'T2-5'}
