docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032386113005454-2865	1	Quantity	1	3	T1-1	室温	
S0032386113005454-2865	1	MeasuredEntity	-1	-1	T2-1	S-CSR颗粒改性聚合物	{'HasQuantity': 'T1-1'}
S0032386113005454-2865	2	Quantity	64	75	T1-2	10wt%和20wt%	{'unit': '%'}
S0032386113005454-2865	2	MeasuredEntity	-1	-1	T2-2	S-CSR改性环氧聚合物	{'HasQuantity': 'T1-2'}
S0032386113005454-2865	3	Quantity	-1	-1	T1-3	0.296 μm	{'mods': ['IsMean'], 'unit': 'μm'}
S0032386113005454-2865	3	MeasuredProperty	158	162	T2-3	平均直径	{'HasQuantity': 'T1-3'}
S0032386113005454-2865	3	MeasuredEntity	-1	-1	T5-3	腔	{'HasProperty': 'T2-3'}
S0032386113005454-2865	4	Quantity	199	205	T1-4	0.18μm	{'mods': ['IsMean'], 'unit': 'μm'}
S0032386113005454-2865	4	MeasuredProperty	158	162	T2-4	平均直径	{'HasQuantity': 'T1-4'}
S0032386113005454-2865	4	MeasuredEntity	103	110	T4-4	S-CSR颗粒	{'HasProperty': 'T2-4'}
S0032386113005454-2865	5	Quantity	1	3	T1-5	室温	
S0032386113005454-2865	5	MeasuredEntity	425	427	T2-5	样品	{'HasQuantity': 'T1-5'}
S0032386113005454-2865	6	Quantity	-1	-1	T1-6	-109 °C	{'unit': '°C'}
S0032386113005454-2865	6	MeasuredProperty	-1	-1	T4-6	空穴化	{'HasQuantity': 'T1-6'}
S0032386113005454-2865	6	MeasuredEntity	103	110	T3-6	S-CSR颗粒	{'HasProperty': 'T4-6'}
