docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378112713005288-1948	1	Quantity	69	72	T1-1	4.1	
S0378112713005288-1948	1	MeasuredProperty	59	67	T2-1	F（3，8.9）	{'HasQuantity': 'T1-1'}
S0378112713005288-1948	1	MeasuredEntity	-1	-1	T4-1	显著变化	{'HasProperty': 'T2-1'}
S0378112713005288-1948	1	Qualifier	-1	-1	T3-1	总再生密度	{'Qualifies': 'T4-1'}
S0378112713005288-1948	2	Quantity	77	81	T1-2	0.03	
S0378112713005288-1948	2	MeasuredProperty	73	74	T3-2	p	{'HasQuantity': 'T1-2'}
S0378112713005288-1948	2	MeasuredEntity	-1	-1	T4-2	总再生密度显着变化	{'HasProperty': 'T3-2'}
S0378112713005288-1948	3	Quantity	92	95	T1-3	20%	{'unit': '%'}
S0378112713005288-1948	3	MeasuredProperty	-1	-1	T4-3	不同站点类型之间的差异	{'HasQuantity': 'T1-3'}
S0378112713005288-1948	3	MeasuredEntity	-1	-1	T3-3	总观察到的变化	{'HasProperty': 'T4-3'}
S0378112713005288-1948	4	Quantity	140	146	T1-4	< 0.01	{'mods': ['IsRange']}
S0378112713005288-1948	4	MeasuredProperty	73	74	T2-4	p	{'HasQuantity': 'T1-4'}
S0378112713005288-1948	4	MeasuredEntity	-1	-1	T4-4	显著更大	{'HasProperty': 'T2-4'}
S0378112713005288-1948	5	Quantity	216	220	T1-5	1.75	
S0378112713005288-1948	5	MeasuredProperty	205	214	T3-5	F（1，3.95）	{'HasQuantity': 'T1-5'}
S0378112713005288-1948	5	MeasuredEntity	-1	-1	T2-5	再生密度无显着差异	{'HasProperty': 'T3-5'}
S0378112713005288-1948	6	Quantity	-1	-1	T1-6	N.S.	
S0378112713005288-1948	6	MeasuredProperty	73	74	T4-6	p	{'HasQuantity': 'T1-6'}
S0378112713005288-1948	6	MeasuredEntity	-1	-1	T3-6	再生密度无显着差异	{'HasProperty': 'T4-6'}
