docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1750583613004192-714	1	Quantity	16	25	T1-1	大约2002年7月	{'mods': ['IsApproximate']}
S1750583613004192-714	1	MeasuredEntity	0	8	T2-1	斯莱普纳羽流剖面	{'HasQuantity': 'T1-1'}
S1750583613004192-714	2	Quantity	-1	-1	T1-2	5 MT	{'unit': 'Mt'}
S1750583613004192-714	2	MeasuredProperty	31	33	T4-2	注入	{'HasQuantity': 'T1-2'}
S1750583613004192-714	2	MeasuredEntity	38	41	T3-2	CO2	{'HasProperty': 'T4-2'}
S1750583613004192-714	3	Quantity	68	69	T1-3	九	{'mods': ['IsCount']}
S1750583613004192-714	3	MeasuredEntity	70	73	T2-3	羽流层	{'HasQuantity': 'T1-3'}
S1750583613004192-714	4	Quantity	121	125	T1-4	1999	
S1750583613004192-714	4	MeasuredProperty	-1	-1	T3-4	最早出现	{'HasQuantity': 'T1-4'}
S1750583613004192-714	4	MeasuredEntity	114	116	T2-4	九层	{'HasProperty': 'T3-4'}
S1750583613004192-714	5	Quantity	149	155	T1-5	约220 m	{'mods': ['IsApproximate'], 'unit': 'm'}
S1750583613004192-714	5	MeasuredProperty	146	148	T3-5	迁移	{'HasQuantity': 'T1-5'}
S1750583613004192-714	5	MeasuredEntity	38	41	T2-5	CO2	{'HasProperty': 'T3-5'}
S1750583613004192-714	5	Qualifier	-1	-1	T4-5	从注射点（IP）垂直	{'Qualifies': 'T3-5'}
S1750583613004192-714	6	Quantity	159	168	T1-6	1012 mbsl	{'unit': 'mbsl'}
S1750583613004192-714	6	MeasuredEntity	-1	-1	T3-6	注射点（IP）	{'HasQuantity': 'T1-6'}
S1750583613004192-714	7	Quantity	133	135	T1-7	3年	{'unit': 'years'}
S1750583613004192-714	7	MeasuredProperty	146	148	T3-7	迁移	{'HasQuantity': 'T1-7'}
S1750583613004192-714	7	MeasuredEntity	38	41	T2-7	CO2	{'HasProperty': 'T3-7'}
