docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113001306-1404	1	Quantity	3	5	T1-1	4周	{'unit': 'weeks'}
S2213671113001306-1404	1	MeasuredProperty	-1	-1	T5-1	牺牲并灌流固定	{'HasQuantity': 'T1-1'}
S2213671113001306-1404	1	MeasuredEntity	7	9	T4-1	动物	{'HasProperty': 'T5-1'}
S2213671113001306-1404	1	Qualifier	0	3	T3-1	移植后	{'Qualifies': 'T1-1'}
S2213671113001306-1404	2	Quantity	191	194	T1-2	1个月	{'unit': 'month'}
S2213671113001306-1404	2	MeasuredProperty	-1	-1	T4-2	生存	{'HasQuantity': 'T1-2'}
S2213671113001306-1404	2	MeasuredEntity	340	344	T3-2	人RPE	{'HasProperty': 'T4-2'}
S2213671113001306-1404	3	Quantity	-1	-1	T1-3	约95%	{'mods': ['IsApproximate'], 'unit': '%'}
S2213671113001306-1404	3	MeasuredProperty	-1	-1	T4-3	生存	{'HasQuantity': 'T1-3'}
S2213671113001306-1404	3	MeasuredEntity	340	346	T3-3	人RPE细胞	{'HasProperty': 'T4-3'}
S2213671113001306-1404	3	Qualifier	336	340	T5-3	1个月后	{'Qualifies': 'T4-3'}
S2213671113001306-1404	4	Quantity	336	340	T1-4	1个月后	{'mods': ['IsRange'], 'unit': 'month'}
S2213671113001306-1404	4	MeasuredProperty	-1	-1	T4-4	生存	{'HasQuantity': 'T1-4'}
S2213671113001306-1404	4	MeasuredEntity	340	346	T3-4	人RPE细胞	{'HasProperty': 'T4-4'}
S2213671113001306-1404	5	Quantity	-1	-1	T1-5	4周内	{'mods': ['IsRange'], 'unit': 'weeks'}
S2213671113001306-1404	5	MeasuredProperty	-1	-1	T4-5	生存	{'HasQuantity': 'T1-5'}
S2213671113001306-1404	5	MeasuredEntity	-1	-1	T3-5	两极化的人类视网膜色素瘤	{'HasProperty': 'T4-5'}
S2213671113001306-1404	5	Qualifier	-1	-1	T5-5	来自胎儿和成年供体移植到兔RSV中	{'Qualifies': 'T3-5'}
