docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383911001669-1112	1	Quantity	37	38	T1-1	六	{'mods': ['IsCount']}
S0378383911001669-1112	1	MeasuredEntity	39	43	T2-1	测量位置	{'HasQuantity': 'T1-1'}
S0378383911001669-1112	2	Quantity	-1	-1	T1-2	1.3 mm	{'unit': 'mm'}
S0378383911001669-1112	2	MeasuredEntity	50	52	T3-2	海滩	{'HasQuantity': 'T1-2'}
S0378383911001669-1112	2	Qualifier	5	7	T4-2	粗砂	{'Qualifies': 'T3-2'}
S0378383911001669-1112	3	Quantity	-1	-1	T1-3	5.4 mm	{'unit': 'mm'}
S0378383911001669-1112	3	MeasuredEntity	50	52	T3-3	海滩	{'HasQuantity': 'T1-3'}
S0378383911001669-1112	3	Qualifier	-1	-1	T4-3	粗砾石	{'Qualifies': 'T3-3'}
S0378383911001669-1112	4	Quantity	-1	-1	T1-4	8.4 mm	{'unit': 'mm'}
S0378383911001669-1112	4	MeasuredEntity	50	52	T3-4	海滩	{'HasQuantity': 'T1-4'}
S0378383911001669-1112	4	Qualifier	-1	-1	T4-4	粗砾石	{'Qualifies': 'T3-4'}
