docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383912000130-3601	1	Quantity	99	105	T1-1	两种海滩材料	{'unit': 'beach materials'}
S0378383912000130-3601	1	MeasuredProperty	97	99	T3-1	涉及	{'HasQuantity': 'T1-1'}
S0378383912000130-3601	1	MeasuredEntity	34	36	T4-1	实验	{'HasProperty': 'T3-1'}
S0378383912000130-3601	2	Quantity	-1	-1	T1-2	1.5毫米和8.5毫米	{'mods': ['IsList'], 'unit': 'mm'}
S0378383912000130-3601	2	MeasuredProperty	-1	-1	T3-2	名义沉积物直径	{'HasQuantity': 'T1-2'}
S0378383912000130-3601	2	MeasuredEntity	101	105	T4-2	海滩材料	{'HasProperty': 'T3-2'}
S0378383912000130-3601	3	Quantity	-1	-1	T1-3	600毫米	{'unit': 'mm'}
S0378383912000130-3601	3	MeasuredProperty	179	183	T3-3	初始水深	{'HasQuantity': 'T1-3'}
S0378383912000130-3601	3	MeasuredEntity	177	179	T4-3	水库	{'HasProperty': 'T3-3'}
S0378383912000130-3601	4	Quantity	117	123	T1-4	1.5 mm	{'unit': 'mm'}
S0378383912000130-3601	4	MeasuredEntity	101	103	T3-4	海滩	{'HasQuantity': 'T1-4'}
S0378383912000130-3601	5	Quantity	124	130	T1-5	8.5 mm	{'unit': 'mm'}
S0378383912000130-3601	5	MeasuredEntity	101	103	T3-5	海滩	{'HasQuantity': 'T1-5'}
S0378383912000130-3601	6	Quantity	-1	-1	T1-6	62 mm	{'unit': 'mm'}
S0378383912000130-3601	6	MeasuredProperty	73	75	T4-6	水平	{'HasQuantity': 'T1-6'}
S0378383912000130-3601	6	MeasuredEntity	73	74	T3-6	水	{'HasProperty': 'T4-6'}
S0378383912000130-3601	6	Qualifier	-1	-1	T5-6	在海滩前	{'Qualifies': 'T1-6'}
S0378383912000130-3601	7	Quantity	-1	-1	T1-7	62 mm	{'unit': 'mm'}
S0378383912000130-3601	7	MeasuredProperty	73	75	T4-7	水平	{'HasQuantity': 'T1-7'}
S0378383912000130-3601	7	MeasuredEntity	233	236	T3-7	地下水	{'HasProperty': 'T4-7'}
S0378383912000130-3601	7	Qualifier	227	230	T5-7	海滩内	{'Qualifies': 'T4-7'}
S0378383912000130-3601	8	Quantity	271	275	T1-8	1：10	
S0378383912000130-3601	8	MeasuredProperty	-1	-1	T2-8	斜率	{'HasQuantity': 'T1-8'}
S0378383912000130-3601	8	MeasuredEntity	101	103	T3-8	海滩	{'HasProperty': 'T2-8'}
