docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1197	1	Quantity	5	6	T1-1	三	{'mods': ['IsCount']}
S0006322312001096-1197	1	MeasuredEntity	-1	-1	T2-1	指标（或代理指标）	{'HasQuantity': 'T1-1'}
S0006322312001096-1197	2	Quantity	52	55	T1-2	30项	{'unit': 'item'}
S0006322312001096-1197	2	MeasuredEntity	-1	-1	T3-2	一般健康问卷（GHQ）	{'HasQuantity': 'T1-2'}
S0006322312001096-1197	3	Quantity	123	126	T1-3	1或0	{'mods': ['IsList']}
S0006322312001096-1197	3	MeasuredProperty	120	122	T2-3	得分	{'HasQuantity': 'T1-3'}
S0006322312001096-1197	3	MeasuredEntity	-1	-1	T3-3	响应类别	{'HasProperty': 'T2-3'}
S0006322312001096-1197	4	Quantity	-1	-1	T1-4	5个或更多	{'mods': ['IsRange']}
S0006322312001096-1197	4	MeasuredProperty	-1	-1	T2-4	评分	{'HasQuantity': 'T1-4'}
S0006322312001096-1197	4	MeasuredEntity	152	159	T3-4	GHQ症状病例	{'HasProperty': 'T2-4'}
S0006322312001096-1197	5	Quantity	162	165	T1-5	0至4	{'mods': ['IsRange']}
S0006322312001096-1197	5	MeasuredProperty	-1	-1	T3-5	评分	{'HasQuantity': 'T1-5'}
S0006322312001096-1197	5	MeasuredEntity	-1	-1	T2-5	非案例	{'HasProperty': 'T3-5'}
S0006322312001096-1197	5	Qualifier	152	157	T4-5	GHQ症状	{'Qualifies': 'T2-5'}
S0006322312001096-1197	6	Quantity	243	246	T21-6	84%	{'unit': '%'}
S0006322312001096-1197	6	MeasuredProperty	239	241	T71-6	敏感	{'HasQuantity': 'T21-6'}
S0006322312001096-1197	6	MeasuredEntity	-1	-1	T81-6	GHQ透明	{'HasProperty': 'T71-6'}
S0006322312001096-1197	7	Quantity	243	246	T12-7	84%	{'unit': '%'}
S0006322312001096-1197	7	MeasuredProperty	-1	-1	T92-7	具体	{'HasQuantity': 'T12-7'}
S0006322312001096-1197	7	MeasuredEntity	-1	-1	T82-7	GHQ透明	{'HasProperty': 'T92-7'}
S0006322312001096-1197	8	Quantity	315	318	T43-8	73%	{'unit': '%'}
S0006322312001096-1197	8	MeasuredProperty	311	314	T113-8	灵敏度	{'HasQuantity': 'T43-8'}
S0006322312001096-1197	8	MeasuredEntity	62	65	T103-8	GHQ	{'HasProperty': 'T113-8'}
S0006322312001096-1197	9	Quantity	324	327	T34-9	78%	{'unit': '%'}
S0006322312001096-1197	9	MeasuredProperty	-1	-1	T124-9	特异性	{'HasQuantity': 'T34-9'}
S0006322312001096-1197	9	MeasuredEntity	62	65	T104-9	GHQ	{'HasProperty': 'T124-9'}
S0006322312001096-1197	10	Quantity	-1	-1	T1-10	274名参与者	{'unit': 'participants'}
S0006322312001096-1197	10	MeasuredEntity	-1	-1	T3-10	亚组	{'HasQuantity': 'T1-10'}
S0006322312001096-1197	11	Quantity	347	352	T165-11	58至70	{'mods': ['IsRange']}
S0006322312001096-1197	11	MeasuredProperty	352	353	T1-11	岁	{'HasQuantity': 'T165-11'}
S0006322312001096-1197	11	MeasuredEntity	-1	-1	T175-11	由274名参与者组成的小组	{'HasProperty': 'T1-11'}
S0006322312001096-1197	12	Quantity	334	338	T1-12	2010	
S0006322312001096-1197	12	MeasuredEntity	-1	-1	T2-12	最近的验证	{'HasQuantity': 'T1-12'}
S0006322312001096-1197	13	Quantity	405	408	T66-13	80%	{'unit': '%'}
S0006322312001096-1197	13	MeasuredProperty	311	314	T156-13	灵敏度	{'HasQuantity': 'T66-13'}
S0006322312001096-1197	13	MeasuredEntity	-1	-1	T136-13	GHQ症状常见	{'HasProperty': 'T156-13'}
S0006322312001096-1197	14	Quantity	409	412	T57-14	81%	{'unit': '%'}
S0006322312001096-1197	14	MeasuredProperty	-1	-1	T147-14	特异性	{'HasQuantity': 'T57-14'}
S0006322312001096-1197	14	MeasuredEntity	-1	-1	T137-14	GHQ症状常见	{'HasProperty': 'T147-14'}
