docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383911001669-2260	1	Quantity	13	14	T1-1	两	{'mods': ['IsCount']}
S0378383911001669-2260	1	MeasuredEntity	15	17	T2-1	海滩	{'HasQuantity': 'T1-1'}
S0378383911001669-2260	2	Quantity	-1	-1	T1-2	1.3毫米和8.4毫米，	{'mods': ['IsList'], 'unit': 'mm'}
S0378383911001669-2260	2	MeasuredProperty	104	107	T2-2	粗糙度	{'HasQuantity': 'T1-2'}
S0378383911001669-2260	2	MeasuredEntity	13	17	T3-2	两个海滩	{'HasProperty': 'T2-2'}
S0378383911001669-2260	3	Quantity	139	143	T1-3	约50%	{'mods': ['IsApproximate'], 'unit': '%'}
S0378383911001669-2260	3	MeasuredProperty	-1	-1	T2-3	摩擦因素	{'HasQuantity': 'T1-3'}
S0378383911001669-2260	3	MeasuredEntity	125	130	T4-3	粗糙的海滩	{'HasProperty': 'T2-3'}
S0378383911001669-2260	3	Qualifier	56	58	T3-3	更高	{'Qualifies': 'T2-3'}
S0378383911001669-2260	4	Quantity	-1	-1	T1-4	0.072 m	{'unit': 'm'}
S0378383911001669-2260	4	MeasuredEntity	-1	-1	T2-4	X	{'HasQuantity': 'T1-4'}
S0378383911001669-2260	5	Quantity	286	292	T1-5	2.377米	{'unit': 'm'}
S0378383911001669-2260	5	MeasuredEntity	-1	-1	T2-5	X	{'HasQuantity': 'T1-5'}
S0378383911001669-2260	6	Quantity	296	302	T1-6	8.4 mm	{'unit': 'mm'}
S0378383911001669-2260	6	MeasuredEntity	15	17	T2-6	海滩	{'HasQuantity': 'T1-6'}
S0378383911001669-2260	7	Quantity	296	302	T1-7	8.4 mm	{'unit': 'mm'}
S0378383911001669-2260	7	MeasuredEntity	15	17	T2-7	海滩	{'HasQuantity': 'T1-7'}
S0378383911001669-2260	8	Quantity	450	456	T1-8	1.3 mm	{'unit': 'mm'}
S0378383911001669-2260	8	MeasuredEntity	15	17	T2-8	海滩	{'HasQuantity': 'T1-8'}
S0378383911001669-2260	9	Quantity	450	456	T1-9	1.3 mm	{'unit': 'mm'}
S0378383911001669-2260	9	MeasuredEntity	15	17	T2-9	海滩	{'HasQuantity': 'T1-9'}
S0378383911001669-2260	10	Quantity	13	14	T1-10	两	{'mods': ['IsCount']}
S0378383911001669-2260	10	MeasuredEntity	-1	-1	T2-10	海滩上最低的位置	{'HasQuantity': 'T1-10'}
