docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003995-2681	1	Quantity	-1	-1	T1-1	5Rp	{'unit': 'Rp'}
S0019103512003995-2681	1	MeasuredProperty	5	9	T3-1	截止水平	{'HasQuantity': 'T1-1'}
S0019103512003995-2681	1	MeasuredEntity	-1	-1	T5-1	M7型号	{'HasProperty': 'T3-1'}
S0019103512003995-2681	1	Qualifier	-1	-1	T4-1	仅离子	{'Qualifies': 'T3-1'}
S0019103512003995-2681	2	Quantity	114	118	T1-2	3.9%	{'unit': '%'}
S0019103512003995-2681	2	MeasuredProperty	-1	-1	T2-2	线路综合交通深度	{'HasQuantity': 'T1-2'}
S0019103512003995-2681	2	MeasuredEntity	-1	-1	T3-2	M7型号	{'HasProperty': 'T2-2'}
S0019103512003995-2681	2	Qualifier	70	81	T4-2	C II 1334.5	{'Qualifies': 'T2-2'}
S0019103512003995-2681	2	Qualifier	-1	-1	T5-2	如果40%的硅是Si 2 +	{'Qualifies': 'T3-2'}
S0019103512003995-2681	3	Quantity	119	121	T1-3	8%	{'unit': '%'}
S0019103512003995-2681	3	MeasuredProperty	-1	-1	T3-3	线路综合交通深度	{'HasQuantity': 'T1-3'}
S0019103512003995-2681	3	MeasuredEntity	-1	-1	T2-3	M7型号	{'HasProperty': 'T3-3'}
S0019103512003995-2681	3	Qualifier	-1	-1	T5-3	如果40%的硅是Si 2 +	{'Qualifies': 'T2-3'}
S0019103512003995-2681	3	Qualifier	86	97	T4-3	C II 1335.7	{'Qualifies': 'T3-3'}
S0019103512003995-2681	4	Quantity	122	126	T1-4	5.8%	{'unit': '%'}
S0019103512003995-2681	4	MeasuredProperty	-1	-1	T3-4	线路综合交通深度	{'HasQuantity': 'T1-4'}
S0019103512003995-2681	4	MeasuredEntity	-1	-1	T2-4	M7型号	{'HasProperty': 'T3-4'}
S0019103512003995-2681	4	Qualifier	102	108	T4-4	Si III	{'Qualifies': 'T3-4'}
S0019103512003995-2681	4	Qualifier	-1	-1	T5-4	40%的硅是Si 2 +	{'Qualifies': 'T2-4'}
S0019103512003995-2681	5	Quantity	52	55	T1-5	40%	{'unit': '%'}
S0019103512003995-2681	5	MeasuredProperty	338	344	T3-5	Si 2 +	{'HasQuantity': 'T1-5'}
S0019103512003995-2681	5	MeasuredEntity	56	57	T2-5	硅	{'HasProperty': 'T3-5'}
S0019103512003995-2681	6	Quantity	-1	-1	T1-6	5Rp	{'unit': 'Rp'}
S0019103512003995-2681	6	MeasuredProperty	5	9	T4-6	截止水平	{'HasQuantity': 'T1-6'}
S0019103512003995-2681	6	MeasuredEntity	158	162	T3-6	C2模型	{'HasProperty': 'T4-6'}
S0019103512003995-2681	7	Quantity	223	227	T1-7	3.2%	{'unit': '%'}
S0019103512003995-2681	7	MeasuredProperty	-1	-1	T3-7	过境深度	{'HasQuantity': 'T1-7'}
S0019103512003995-2681	7	MeasuredEntity	158	162	T2-7	C2模型	{'HasProperty': 'T3-7'}
S0019103512003995-2681	7	Qualifier	70	81	T4-7	C II 1334.5	{'Qualifies': 'T3-7'}
S0019103512003995-2681	8	Quantity	228	232	T1-8	6.7%	{'unit': '%'}
S0019103512003995-2681	8	MeasuredProperty	-1	-1	T3-8	过境深度	{'HasQuantity': 'T1-8'}
S0019103512003995-2681	8	MeasuredEntity	158	162	T2-8	C2模型	{'HasProperty': 'T3-8'}
S0019103512003995-2681	8	Qualifier	86	97	T4-8	C II 1335.7	{'Qualifies': 'T3-8'}
S0019103512003995-2681	9	Quantity	233	237	T1-9	4.6%	{'unit': '%'}
S0019103512003995-2681	9	MeasuredProperty	-1	-1	T3-9	过境深度	{'HasQuantity': 'T1-9'}
S0019103512003995-2681	9	MeasuredEntity	158	162	T2-9	C2模型	{'HasProperty': 'T3-9'}
S0019103512003995-2681	9	Qualifier	102	108	T4-9	Si III	{'Qualifies': 'T3-9'}
S0019103512003995-2681	10	Quantity	297	303	T1-10	8250 K	{'mods': ['IsMean'], 'unit': 'K'}
S0019103512003995-2681	10	MeasuredProperty	304	308	T3-10	平均温度	{'HasQuantity': 'T1-10'}
S0019103512003995-2681	10	MeasuredEntity	-1	-1	T4-10	M7型号	{'HasProperty': 'T3-10'}
