docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2211124712002884-903	1	Quantity	8	9	T1-1	两	{'mods': ['IsCount']}
S2211124712002884-903	1	MeasuredEntity	10	15	T2-1	FTD患者	{'HasQuantity': 'T1-1'}
S2211124712002884-903	2	Quantity	62	64	T1-2	8年	{'unit': 'year'}
S2211124712002884-903	2	MeasuredProperty	-1	-1	T3-2	行为变化和记忆障碍史	{'HasQuantity': 'T1-2'}
S2211124712002884-903	2	MeasuredEntity	8	15	T4-2	两名FTD患者	{'HasProperty': 'T3-2'}
S2211124712002884-903	2	Qualifier	-1	-1	T5-2	在本研究收集组织时	{'Qualifies': 'T3-2'}
S2211124712002884-903	3	Quantity	-1	-1	T1-3	67年-	{'unit': 'year'}
S2211124712002884-903	3	MeasuredProperty	29	30	T2-3	老	{'HasQuantity': 'T1-3'}
S2211124712002884-903	3	MeasuredEntity	13	15	T3-3	患者	{'HasProperty': 'T2-3'}
S2211124712002884-903	4	Quantity	-1	-1	T1-4	64年-	{'unit': 'year'}
S2211124712002884-903	4	MeasuredProperty	29	30	T3-4	老	{'HasQuantity': 'T1-4'}
S2211124712002884-903	4	MeasuredEntity	-1	-1	T2-4	其他患者	{'HasProperty': 'T3-4'}
S2211124712002884-903	5	Quantity	199	201	T1-5	一年	{'unit': 'year'}
S2211124712002884-903	5	MeasuredProperty	-1	-1	T4-5	显示萎缩和神经胶质增生进展	{'HasQuantity': 'T1-5'}
S2211124712002884-903	5	MeasuredEntity	203	208	T3-5	MRI扫描	{'HasProperty': 'T4-5'}
S2211124712002884-903	5	Qualifier	-1	-1	T5-5	后来	{'Qualifies': 'T1-5'}
S2211124712002884-903	6	Quantity	-1	-1	T1-6	64年	{'unit': 'year'}
S2211124712002884-903	6	MeasuredProperty	29	30	T2-6	老	{'HasQuantity': 'T1-6'}
S2211124712002884-903	6	MeasuredEntity	325	333	T4-6	年龄匹配的受试者	{'HasProperty': 'T2-6'}
