docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113000921-994	1	Quantity	122	127	T1-1	36个克隆	{'unit': 'clones'}
S2213671113000921-994	1	MeasuredEntity	-1	-1	T3-1	通过Southern blotting进行扩展和筛选，以确定是否有类似的重组事件	{'HasQuantity': 'T1-1'}
S2213671113000921-994	2	Quantity	161	163	T1-2	26	{'mods': ['IsCount']}
S2213671113000921-994	2	MeasuredEntity	125	127	T2-2	克隆	{'HasQuantity': 'T1-2'}
S2213671113000921-994	3	Quantity	165	168	T1-3	72%	{'unit': '%'}
S2213671113000921-994	3	MeasuredProperty	-1	-1	T4-3	发现在SOX 2基因座中携带GFP-Neo盒	{'HasQuantity': 'T1-3'}
S2213671113000921-994	3	MeasuredEntity	125	127	T3-3	克隆	{'HasProperty': 'T4-3'}
S2213671113000921-994	4	Quantity	240	241	T1-4	一	
S2213671113000921-994	4	MeasuredEntity	125	127	T2-4	克隆	{'HasQuantity': 'T1-4'}
S2213671113000921-994	5	Quantity	-1	-1	T1-5	超过20段。	{'mods': ['IsRange'], 'unit': 'passages'}
S2213671113000921-994	5	MeasuredProperty	-1	-1	T2-5	GFP阳性（GFP+）细胞百分比	{'HasQuantity': 'T1-5'}
S2213671113000921-994	5	MeasuredEntity	-1	-1	T3-5	hSOX 2 -23	{'HasProperty': 'T2-5'}
S2213671113000921-994	6	Quantity	571	575	T1-6	100%	{'unit': '%'}
S2213671113000921-994	6	MeasuredProperty	-1	-1	T2-6	表达的SOX2蛋白	{'HasQuantity': 'T1-6'}
S2213671113000921-994	6	MeasuredEntity	565	571	T3-6	GFP+细胞	{'HasProperty': 'T2-6'}
