docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0038071712001010-918	1	Quantity	-1	-1	T1-1	< 0.001	{'mods': ['IsRange']}
S0038071712001010-918	1	MeasuredProperty	17	18	T3-1	P	{'HasQuantity': 'T1-1'}
S0038071712001010-918	1	MeasuredEntity	-1	-1	T2-1	AM真菌接种物作为单一因素	{'HasProperty': 'T3-1'}
S0038071712001010-918	2	Quantity	58	68	T1-2	9.9%-16.2%	{'mods': ['IsRange'], 'unit': '%'}
S0038071712001010-918	2	MeasuredEntity	-1	-1	T2-2	殖民程度	{'HasQuantity': 'T1-2'}
S0038071712001010-918	3	Quantity	73	77	T1-3	7.01	
S0038071712001010-918	3	MeasuredProperty	69	72	T2-3	LSD	{'HasQuantity': 'T1-3'}
S0038071712001010-918	3	MeasuredEntity	-1	-1	T3-3	殖民程度	{'HasProperty': 'T2-3'}
S0038071712001010-918	4	Quantity	118	123	T1-4	25.4%	{'unit': '%'}
S0038071712001010-918	4	MeasuredProperty	-1	-1	T3-4	殖民化百分比	{'HasQuantity': 'T1-4'}
S0038071712001010-918	4	MeasuredEntity	-1	-1	T2-4	G.的两物种混合物地孢子虫加G. mosseae	{'HasProperty': 'T3-4'}
S0038071712001010-918	5	Quantity	137	142	T1-5	23.8%	{'unit': '%'}
S0038071712001010-918	5	MeasuredProperty	-1	-1	T3-5	殖民化百分比	{'HasQuantity': 'T1-5'}
S0038071712001010-918	5	MeasuredEntity	-1	-1	T2-5	所有三个物种的组合	{'HasProperty': 'T3-5'}
S0038071712001010-918	6	Quantity	63	68	T1-6	16.2%	{'unit': '%'}
S0038071712001010-918	6	MeasuredProperty	-1	-1	T2-6	殖民化百分比	{'HasQuantity': 'T1-6'}
S0038071712001010-918	6	MeasuredEntity	-1	-1	T3-6	G.地孢子菌	{'HasProperty': 'T2-6'}
S0038071712001010-918	7	Quantity	58	62	T1-7	9.9%	{'unit': '%'}
S0038071712001010-918	7	MeasuredProperty	-1	-1	T4-7	殖民化百分比	{'HasQuantity': 'T1-7'}
S0038071712001010-918	7	MeasuredEntity	-1	-1	T2-7	G. mosseae	{'HasProperty': 'T4-7'}
S0038071712001010-918	8	Quantity	242	246	T1-8	7.5%	{'unit': '%'}
S0038071712001010-918	8	MeasuredProperty	-1	-1	T2-8	殖民	{'HasQuantity': 'T1-8'}
S0038071712001010-918	8	MeasuredEntity	-1	-1	T3-8	G. Mosseae和G. intraradices	{'HasProperty': 'T2-8'}
S0038071712001010-918	8	Qualifier	230	232	T4-8	配对	{'Qualifies': 'T3-8'}
S0038071712001010-918	9	Quantity	261	266	T1-9	14.2%	{'unit': '%'}
S0038071712001010-918	9	MeasuredProperty	-1	-1	T3-9	殖民	{'HasQuantity': 'T1-9'}
S0038071712001010-918	9	MeasuredEntity	-1	-1	T2-9	G. intraradices	{'HasProperty': 'T3-9'}
