docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927775713009606-1216	1	Quantity	-1	-1	T1-1	范围从5°到85°	{'mods': ['IsRange'], 'unit': '°'}
S0927775713009606-1216	1	MeasuredEntity	-1	-1	T4-1	2θ	{'HasQuantity': 'T1-1'}
S0927775713009606-1216	2	Quantity	66	70	T1-2	0.1°	{'unit': '°'}
S0927775713009606-1216	2	MeasuredProperty	-1	-1	T2-2	步长	{'HasQuantity': 'T1-2'}
S0927775713009606-1216	2	MeasuredEntity	-1	-1	T3-2	衍射仪	{'HasProperty': 'T2-2'}
S0927775713009606-1216	3	Quantity	-1	-1	T1-3	4 s	{'unit': 's'}
S0927775713009606-1216	3	MeasuredProperty	73	77	T2-3	计数时间	{'HasQuantity': 'T1-3'}
S0927775713009606-1216	3	MeasuredEntity	-1	-1	T3-3	步骤	{'HasProperty': 'T2-3'}
S0927775713009606-1216	4	Quantity	140	143	T1-4	0.9	
S0927775713009606-1216	4	MeasuredProperty	23	24	T2-4	K	{'HasQuantity': 'T1-4'}
S0927775713009606-1216	4	MeasuredEntity	83	93	T3-4	Scherrer方程	{'HasProperty': 'T2-4'}
