docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167610512002292-3305	1	Quantity	5	6	T1-1	三	{'mods': ['IsCount']}
S0167610512002292-3305	1	MeasuredEntity	-1	-1	T2-1	不同的模拟	{'HasQuantity': 'T1-1'}
S0167610512002292-3305	2	Quantity	-1	-1	T1-2	1.0 kg	{'unit': 'kg'}
S0167610512002292-3305	2	MeasuredEntity	24	25	T3-2	板	{'HasQuantity': 'T1-2'}
S0167610512002292-3305	3	Quantity	-1	-1	T1-3	6.35 kg	{'unit': 'kg'}
S0167610512002292-3305	3	MeasuredEntity	24	25	T2-3	板	{'HasQuantity': 'T1-3'}
S0167610512002292-3305	4	Quantity	52	56	T1-4	12公斤	{'unit': 'kg'}
S0167610512002292-3305	4	MeasuredEntity	24	25	T2-4	板	{'HasQuantity': 'T1-4'}
S0167610512002292-3305	5	Quantity	-1	-1	T1-5	35米/秒	{'unit': 'm/s'}
S0167610512002292-3305	5	MeasuredProperty	97	99	T2-5	风速	{'HasQuantity': 'T1-5'}
S0167610512002292-3305	5	MeasuredEntity	92	96	T4-5	流入条件	{'HasProperty': 'T2-5'}
S0167610512002292-3305	6	Quantity	-1	-1	T1-6	126公里/小时	{'unit': 'km/h'}
S0167610512002292-3305	6	MeasuredProperty	97	99	T3-6	风速	{'HasQuantity': 'T1-6'}
S0167610512002292-3305	6	MeasuredEntity	92	96	T4-6	流入条件	{'HasProperty': 'T3-6'}
