docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113000738-738	1	Quantity	133	134	T1-1	两	{'mods': ['IsCount']}
S2213671113000738-738	1	MeasuredEntity	135	141	T2-1	双盲临床试验	{'HasQuantity': 'T1-1'}
S2213671113000738-738	2	Quantity	171	174	T1-2	6个月	
S2213671113000738-738	2	MeasuredProperty	-1	-1	T3-2	撤回	{'HasQuantity': 'T1-2'}
S2213671113000738-738	2	Qualifier	174	175	T4-2	后	{'Qualifies': 'T1-2'}
S2213671113000738-738	3	Quantity	308	312	T1-3	1/10	
S2213671113000738-738	3	MeasuredProperty	276	284	T3-3	MHC-I的表达	{'HasQuantity': 'T1-3'}
S2213671113000738-738	3	MeasuredEntity	296	307	T2-3	未经处理的猴外周血细胞	{'HasProperty': 'T3-3'}
S2213671113000738-738	4	Quantity	328	331	T1-4	2个月	{'unit': 'months'}
S2213671113000738-738	4	MeasuredEntity	331	342	T2-4	血清干扰素-γ水平升高	{'HasQuantity': 'T1-4'}
S2213671113000738-738	5	Quantity	-1	-1	T1-5	3.5-4个月	{'mods': ['IsRange'], 'unit': 'months'}
S2213671113000738-738	5	MeasuredProperty	-1	-1	T3-5	堆积在同种移植物中	{'HasQuantity': 'T1-5'}
S2213671113000738-738	5	MeasuredEntity	357	364	T2-5	CD45+细胞	{'HasProperty': 'T3-5'}
S2213671113000738-738	5	Qualifier	-1	-1	T4-5	移植后。	{'Qualifies': 'T1-5'}
S2213671113000738-738	6	Quantity	680	685	T1-6	1/100	
S2213671113000738-738	6	MeasuredProperty	-1	-1	T2-6	人类胚胎干细胞（hECs）和iPSC神经分化过程中HLA-I的表达	{'HasQuantity': 'T1-6'}
S2213671113000738-738	6	MeasuredEntity	-1	-1	T3-6	hESC和iPSC中的人外周血细胞	{'HasProperty': 'T2-6'}
