docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1638	1	Quantity	27	30	T1-1	30%	{'unit': '%'}
S0925443913001385-1638	1	MeasuredProperty	-1	-1	T5-1	受试者成纤维细胞中MRPL 12的稳态水平	{'HasQuantity': 'T1-1'}
S0925443913001385-1638	1	MeasuredEntity	23	26	T6-1	控制值	{'HasProperty': 'T5-1'}
S0925443913001385-1638	2	Quantity	-1	-1	T1-2	~ 30%	{'mods': ['IsApproximate'], 'unit': '%'}
S0925443913001385-1638	2	MeasuredProperty	-1	-1	T3-2	mt-LSU蛋白ICT 1	{'HasQuantity': 'T1-2'}
S0925443913001385-1638	2	MeasuredEntity	23	26	T4-2	控制值	{'HasProperty': 'T3-2'}
S0925443913001385-1638	2	Qualifier	20	22	T5-2	降低	{'Qualifies': 'T3-2'}
S0925443913001385-1638	3	Quantity	75	78	T1-3	37%	{'unit': '%'}
S0925443913001385-1638	3	MeasuredProperty	-1	-1	T3-3	MRPL 3	{'HasQuantity': 'T1-3'}
S0925443913001385-1638	3	MeasuredEntity	23	26	T4-3	控制值	{'HasProperty': 'T3-3'}
S0925443913001385-1638	3	Qualifier	20	22	T5-3	降低	{'Qualifies': 'T3-3'}
S0925443913001385-1638	4	Quantity	160	161	T1-4	三	{'mods': ['IsCount']}
S0925443913001385-1638	4	MeasuredEntity	-1	-1	T3-4	小核糖体亚基（SSU）蛋白质	{'HasQuantity': 'T1-4'}
S0925443913001385-1638	5	Quantity	-1	-1	T1-5	~ 60-80%	{'mods': ['IsApproximate'], 'unit': '%'}
S0925443913001385-1638	5	MeasuredProperty	-1	-1	T6-5	MRPS18 B、MRPS25和DAB 3	{'HasQuantity': 'T1-5'}
S0925443913001385-1638	5	MeasuredEntity	23	25	T3-5	控制	{'HasProperty': 'T6-5'}
S0925443913001385-1638	6	Quantity	238	241	T1-6	35%	{'unit': '%'}
S0925443913001385-1638	6	MeasuredProperty	219	222	T3-6	16S	{'HasQuantity': 'T1-6'}
S0925443913001385-1638	6	MeasuredEntity	23	25	T6-6	控制	{'HasProperty': 'T3-6'}
S0925443913001385-1638	6	Qualifier	20	22	T4-6	降低	{'Qualifies': 'T1-6'}
S0925443913001385-1638	6	Qualifier	-1	-1	T5-6	mRNA水平	{'Qualifies': 'T3-6'}
S0925443913001385-1638	7	Quantity	242	245	T1-7	22%	{'unit': '%'}
S0925443913001385-1638	7	MeasuredProperty	-1	-1	T3-7	12 S mRNA水平	{'HasQuantity': 'T1-7'}
S0925443913001385-1638	7	MeasuredEntity	23	25	T5-7	控制	{'HasProperty': 'T3-7'}
S0925443913001385-1638	7	Qualifier	20	22	T4-7	降低	{'Qualifies': 'T3-7'}
