docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113004989-3258	1	Quantity	-1	-1	T1-1	30米	{'unit': 'm'}
S0960148113004989-3258	1	MeasuredProperty	49	53	T4-1	最小距离	{'HasQuantity': 'T1-1'}
S0960148113004989-3258	1	MeasuredEntity	-1	-1	T3-1	三场景	{'HasProperty': 'T4-1'}
S0960148113004989-3258	1	Qualifier	41	48	T5-1	每个涡轮机之间	{'Qualifies': 'T4-1'}
S0960148113004989-3258	2	Quantity	64	66	T1-2	56	{'mods': ['IsCount']}
S0960148113004989-3258	2	MeasuredEntity	67	69	T2-2	迭代	{'HasQuantity': 'T1-2'}
S0960148113004989-3258	3	Quantity	73	75	T1-3	55	{'mods': ['IsCount']}
S0960148113004989-3258	3	MeasuredEntity	76	80	T2-3	梯度评估	{'HasQuantity': 'T1-3'}
S0960148113004989-3258	4	Quantity	81	83	T1-4	73	{'mods': ['IsCount']}
S0960148113004989-3258	4	MeasuredEntity	-1	-1	T2-4	功能评价	{'HasQuantity': 'T1-4'}
S0960148113004989-3258	5	Quantity	100	107	T1-5	40.6 MW	{'unit': 'MW'}
S0960148113004989-3258	5	MeasuredProperty	-1	-1	T4-5	提取物	{'HasQuantity': 'T1-5'}
S0960148113004989-3258	5	MeasuredEntity	-1	-1	T3-5	优化农场布局	{'HasProperty': 'T4-5'}
S0960148113004989-3258	6	Quantity	127	130	T1-6	31%	{'unit': '%'}
S0960148113004989-3258	6	MeasuredEntity	124	126	T2-6	增加	{'HasQuantity': 'T1-6'}
S0960148113004989-3258	7	Quantity	114	121	T1-7	30.9 MW	{'unit': 'MW'}
S0960148113004989-3258	7	MeasuredProperty	-1	-1	T4-7	提取物	{'HasQuantity': 'T1-7'}
S0960148113004989-3258	7	MeasuredEntity	109	113	T2-7	初始布局	{'HasProperty': 'T4-7'}
