docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813002961-1334	1	Quantity	-1	-1	T1-1	低于5%	{'mods': ['IsRange'], 'unit': '%'}
S0927024813002961-1334	1	MeasuredEntity	84	90	T2-1	年度能源预测	{'HasQuantity': 'T1-1'}
S0927024813002961-1334	2	Quantity	-1	-1	T1-2	650-750 W/m2	{'mods': ['IsRange'], 'unit': 'W/m2'}
S0927024813002961-1334	2	MeasuredProperty	-1	-1	T3-2	辐射范围	{'HasQuantity': 'T1-2'}
S0927024813002961-1334	2	MeasuredEntity	150	152	T4-2	设备	{'HasProperty': 'T3-2'}
S0927024813002961-1334	3	Quantity	-1	-1	T1-3	700 W/m2	{'unit': 'W/m2'}
S0927024813002961-1334	3	MeasuredProperty	296	299	T5-3	辐照度	{'HasQuantity': 'T1-3'}
S0927024813002961-1334	3	MeasuredEntity	150	152	T3-3	设备	{'HasProperty': 'T5-3'}
S0927024813002961-1334	3	Qualifier	-1	-1	T4-3	校正	{'Qualifies': 'T1-3'}
S0927024813002961-1334	4	Quantity	-1	-1	T1-4	25 °C	{'unit': '°C'}
S0927024813002961-1334	4	MeasuredEntity	150	152	T3-4	设备	{'HasQuantity': 'T1-4'}
S0927024813002961-1334	4	Qualifier	-1	-1	T4-4	校正	{'Qualifies': 'T1-4'}
