docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512001388-3081	1	Quantity	40	45	T1-1	0.64%	{'unit': '%'}
S0019103512001388-3081	1	MeasuredProperty	-1	-1	T3-1	BS 1的分数积分差亮度	{'HasQuantity': 'T1-1'}
S0019103512001388-3081	1	MeasuredEntity	-1	-1	T4-1	H滤波器	{'HasProperty': 'T3-1'}
S0019103512001388-3081	2	Quantity	1	12	T1-2	2011年10月26日	
S0019103512001388-3081	2	MeasuredEntity	-1	-1	T2-2	发现影像	{'HasQuantity': 'T1-2'}
S0019103512001388-3081	3	Quantity	56	61	T1-3	0.02%	{'unit': '%'}
S0019103512001388-3081	3	MeasuredProperty	-1	-1	T4-3	BS 1的分数积分差亮度	{'HasQuantity': 'T1-3'}
S0019103512001388-3081	3	MeasuredEntity	-1	-1	T5-3	H滤波器	{'HasProperty': 'T4-3'}
S0019103512001388-3081	3	Qualifier	-1	-1	T2-3	拒绝	{'Qualifies': 'T4-3'}
S0019103512001388-3081	4	Quantity	-1	-1	T1-4	十二月16	
S0019103512001388-3081	4	MeasuredProperty	-1	-1	T3-4	拒绝	{'HasQuantity': 'T1-4'}
S0019103512001388-3081	4	MeasuredEntity	-1	-1	T2-4	H滤镜中BS 1的差异亮度	{'HasProperty': 'T3-4'}
