docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-710	1	Quantity	-1	-1	T1-1	48小时后	{'unit': 'h'}
S1873506113001116-710	1	MeasuredProperty	56	63	T3-1	光学显微镜图像	{'HasQuantity': 'T1-1'}
S1873506113001116-710	1	MeasuredEntity	52	55	T2-1	聚集体	{'HasProperty': 'T3-1'}
S1873506113001116-710	1	Qualifier	-1	-1	T4-1	在超低附着板中接种单一悬浮BC 1细胞后	{'Qualifies': 'T1-1'}
S1873506113001116-710	2	Quantity	93	96	T1-2	13代	{'unit': 'passages'}
S1873506113001116-710	2	MeasuredProperty	-1	-1	T3-2	静态悬浮培养扩大	{'HasQuantity': 'T1-2'}
S1873506113001116-710	2	MeasuredEntity	-1	-1	T2-2	E8培养基中培养的BC 1细胞	{'HasProperty': 'T3-2'}
S1873506113001116-710	3	Quantity	97	100	T1-3	45天	
S1873506113001116-710	3	MeasuredEntity	93	96	T2-3	13代	{'HasQuantity': 'T1-3'}
S1873506113001116-710	4	Quantity	94	95	T1-4	3	
S1873506113001116-710	4	MeasuredProperty	101	102	T2-4	n	{'HasQuantity': 'T1-4'}
S1873506113001116-710	4	MeasuredEntity	93	96	T3-4	13代	{'HasProperty': 'T2-4'}
S1873506113001116-710	5	Quantity	94	95	T1-5	3	
S1873506113001116-710	5	MeasuredProperty	101	102	T3-5	n	{'HasQuantity': 'T1-5'}
S1873506113001116-710	5	MeasuredEntity	138	144	T2-5	流式细胞术图	{'HasProperty': 'T3-5'}
S1873506113001116-710	6	Quantity	-1	-1	T1-6	经过13段之后	{'mods': ['IsRange'], 'unit': 'passages'}
S1873506113001116-710	6	MeasuredEntity	-1	-1	T2-6	静电悬浮	{'HasQuantity': 'T1-6'}
S1873506113001116-710	7	Quantity	243	249	T1-7	200 μm	{'unit': 'μm'}
S1873506113001116-710	7	MeasuredEntity	238	241	T2-7	比例尺	{'HasQuantity': 'T1-7'}
