docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-1204	1	Quantity	123	127	T1-1	至少3代	{'mods': ['IsRange'], 'unit': 'passages'}
S1873506113001116-1204	1	MeasuredProperty	-1	-1	T4-1	在E8无饲养物条件下培养	{'HasQuantity': 'T1-1'}
S1873506113001116-1204	1	MeasuredEntity	-1	-1	T2-1	BC 1细胞	{'HasProperty': 'T4-1'}
S1873506113001116-1204	2	Quantity	-1	-1	T1-2	24h内	{'mods': ['IsRange'], 'unit': 'h'}
S1873506113001116-1204	2	MeasuredProperty	-1	-1	T4-2	幸存下来并形成凸盘状聚集体	{'HasQuantity': 'T1-2'}
S1873506113001116-1204	2	MeasuredEntity	131	133	T3-2	细胞	{'HasProperty': 'T4-2'}
S1873506113001116-1204	3	Quantity	-1	-1	T1-3	3.7每代± 0.9倍	{'mods': ['IsMeanHasTolerance'], 'unit': 'fold per passage'}
S1873506113001116-1204	3	MeasuredProperty	-1	-1	T4-3	率	{'HasQuantity': 'T1-3'}
S1873506113001116-1204	3	MeasuredEntity	-1	-1	T5-3	BC 1细胞	{'HasProperty': 'T4-3'}
S1873506113001116-1204	3	Qualifier	259	261	T2-3	平均	{'Qualifies': 'T1-3'}
S1873506113001116-1204	3	Qualifier	-1	-1	T6-3	扩大	{'Qualifies': 'T4-3'}
S1873506113001116-1204	4	Quantity	-1	-1	T1-4	3.7 x 106折	{'unit': 'fold'}
S1873506113001116-1204	4	MeasuredEntity	-1	-1	T3-4	BC 1细胞	{'HasQuantity': 'T1-4'}
S1873506113001116-1204	4	Qualifier	224	226	T4-4	增加	{'Qualifies': 'T1-4'}
S1873506113001116-1204	5	Quantity	-1	-1	T1-5	> 99%	{'mods': ['IsRange'], 'unit': '%'}
S1873506113001116-1204	5	MeasuredProperty	-1	-1	T4-5	TRA-1-60+	{'HasQuantity': 'T1-5'}
S1873506113001116-1204	5	MeasuredEntity	131	133	T3-5	细胞	{'HasProperty': 'T4-5'}
S1873506113001116-1204	5	Qualifier	-1	-1	T5-5	经过13段之后	{'Qualifies': 'T4-5'}
S1873506113001116-1204	6	Quantity	288	290	T1-6	13	{'mods': ['IsCount']}
S1873506113001116-1204	6	MeasuredEntity	-1	-1	T2-6	通道	{'HasQuantity': 'T1-6'}
S1873506113001116-1204	7	Quantity	-1	-1	T1-7	46.8% ± 1.6%	{'mods': ['HasTolerance'], 'unit': '%'}
S1873506113001116-1204	7	MeasuredProperty	-1	-1	T3-7	CD 34 + CD 45 + HPC	{'HasQuantity': 'T1-7'}
S1873506113001116-1204	7	MeasuredEntity	131	133	T2-7	细胞	{'HasProperty': 'T3-7'}
S1873506113001116-1204	8	Quantity	135	137	T1-8	一天	{'unit': 'day'}
S1873506113001116-1204	8	MeasuredProperty	-1	-1	T3-8	治疗	{'HasQuantity': 'T1-8'}
S1873506113001116-1204	8	MeasuredEntity	-1	-1	T5-8	未分化hiPSC	{'HasProperty': 'T3-8'}
S1873506113001116-1204	8	Qualifier	-1	-1	T4-8	的Y27632	{'Qualifies': 'T3-8'}
