docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-3154	1	Quantity	-1	-1	T1-1	1.3± 0.5wt%	{'mods': ['HasTolerance'], 'unit': 'wt.%'}
S0019103513005058-3154	1	MeasuredEntity	40	44	T3-1	溶性硫酸	{'HasQuantity': 'T1-1'}
S0019103513005058-3154	2	Quantity	-1	-1	T1-2	0.5wt%	{'mods': ['IsApproximate'], 'unit': 'wt.%'}
S0019103513005058-3154	2	MeasuredProperty	-1	-1	T4-2	高氯酸盐（ClO 4-）	{'HasQuantity': 'T1-2'}
S0019103513005058-3154	2	MeasuredEntity	25	27	T3-2	土壤	{'HasProperty': 'T4-2'}
S0019103513005058-3154	2	Qualifier	-1	-1	T5-2	推断	{'Qualifies': 'T1-2'}
S0019103513005058-3154	3	Quantity	306	311	T1-3	1000倍	{'unit': 'times'}
S0019103513005058-3154	3	MeasuredProperty	-1	-1	T4-3	对硝酸盐敏感	{'HasQuantity': 'T1-3'}
S0019103513005058-3154	3	MeasuredEntity	271	279	T2-3	高氯酸盐敏感电极	{'HasProperty': 'T4-3'}
S0019103513005058-3154	3	Qualifier	-1	-1	T3-3	对高氯酸盐更敏感	{'Qualifies': 'T1-3'}
S0019103513005058-3154	4	Quantity	599	603	T1-4	1.6%	{'mods': ['IsRange'], 'unit': '%'}
S0019103513005058-3154	4	MeasuredProperty	105	108	T2-4	高氯酸	{'HasQuantity': 'T1-4'}
S0019103513005058-3154	4	MeasuredEntity	-1	-1	T3-4	维京1号和维京2号登陆点	{'HasProperty': 'T2-4'}
S0019103513005058-3154	5	Quantity	-1	-1	T1-5	质量< 1 ppm	{'mods': ['IsRange'], 'unit': 'ppm by mass'}
S0019103513005058-3154	5	MeasuredProperty	672	678	T2-5	天然高氯酸盐	{'HasQuantity': 'T1-5'}
S0019103513005058-3154	5	MeasuredEntity	-1	-1	T3-5	火星陨石EETA 79001	{'HasProperty': 'T2-5'}
