docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927775713009606-1361	1	Quantity	-1	-1	T1-1	0.097纳米	{'unit': 'nm'}
S0927775713009606-1361	1	MeasuredProperty	20	24	T4-1	离子半径	{'HasQuantity': 'T1-1'}
S0927775713009606-1361	1	MeasuredEntity	-1	-1	T3-1	二价阳离子镉2 +	{'HasProperty': 'T4-1'}
S0927775713009606-1361	2	Quantity	-1	-1	T1-2	约0.4-1.0纳米	{'mods': ['IsApproximate'], 'unit': 'nm'}
S0927775713009606-1361	2	MeasuredProperty	66	68	T3-2	内腔	{'HasQuantity': 'T1-2'}
S0927775713009606-1361	2	MeasuredEntity	59	65	T4-2	直链淀粉螺旋	{'HasProperty': 'T3-2'}
S0927775713009606-1361	2	Qualifier	-1	-1	T5-2	双键或单键	{'Qualifies': 'T4-2'}
S0927775713009606-1361	3	Quantity	-1	-1	T1-3	0.19-0.21纳米	{'mods': ['IsRange'], 'unit': 'nm'}
S0927775713009606-1361	3	MeasuredProperty	162	164	T4-3	距离	{'HasQuantity': 'T1-3'}
S0927775713009606-1361	3	MeasuredEntity	160	162	T3-3	氢键	{'HasProperty': 'T4-3'}
