docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167880913001229-1304	1	Quantity	22	38	T1-1	高达11.25毫克公顷-1年-1	{'mods': ['IsRange'], 'unit': 'Mg ha−1 year−1'}
S0167880913001229-1304	1	MeasuredEntity	14	18	T3-1	有机肥料	{'HasQuantity': 'T1-1'}
S0167880913001229-1304	2	Quantity	95	99	T1-2	0.24	
S0167880913001229-1304	2	MeasuredProperty	91	92	T3-2	p	{'HasQuantity': 'T1-2'}
S0167880913001229-1304	2	MeasuredEntity	-1	-1	T2-2	无显著差异	{'HasProperty': 'T3-2'}
S0167880913001229-1304	3	Quantity	-1	-1	T1-3	0-10 cm	{'mods': ['IsRange'], 'unit': 'cm'}
S0167880913001229-1304	3	MeasuredProperty	118	120	T4-3	深度	{'HasQuantity': 'T1-3'}
S0167880913001229-1304	3	MeasuredEntity	-1	-1	T3-3	SoC	{'HasProperty': 'T4-3'}
S0167880913001229-1304	4	Quantity	140	144	T1-4	0.18	
S0167880913001229-1304	4	MeasuredProperty	-1	-1	T3-4	R2	{'HasQuantity': 'T1-4'}
S0167880913001229-1304	4	MeasuredEntity	129	132	T2-4	正相关	{'HasProperty': 'T3-4'}
S0167880913001229-1304	5	Quantity	147	153	T1-5	< 0.01	{'mods': ['IsRange']}
S0167880913001229-1304	5	MeasuredProperty	91	92	T2-5	p	{'HasQuantity': 'T1-5'}
S0167880913001229-1304	5	MeasuredEntity	129	132	T3-5	正相关	{'HasProperty': 'T2-5'}
S0167880913001229-1304	6	Quantity	167	168	T1-6	两	{'mods': ['IsCount']}
S0167880913001229-1304	6	MeasuredEntity	-1	-1	T2-6	较低的土壤深度	{'HasQuantity': 'T1-6'}
S0167880913001229-1304	7	Quantity	-1	-1	T1-7	0-40 cm	{'mods': ['IsRange'], 'unit': 'cm'}
S0167880913001229-1304	7	MeasuredProperty	118	120	T3-7	深度	{'HasQuantity': 'T1-7'}
S0167880913001229-1304	7	MeasuredEntity	-1	-1	T4-7	SoC	{'HasProperty': 'T3-7'}
