docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2211124712002884-1110	1	Quantity	57	61	T1-1	5-6天	{'mods': ['IsRange'], 'unit': 'days'}
S2211124712002884-1110	1	MeasuredProperty	-1	-1	T3-1	悬浮生长为类胚体（EB）	{'HasQuantity': 'T1-1'}
S2211124712002884-1110	1	MeasuredEntity	22	28	T2-1	iPSC集落	{'HasProperty': 'T3-1'}
S2211124712002884-1110	1	Qualifier	30	53	T5-1	在不含碱性成纤维细胞生长因子的iPSC培养基中	{'Qualifies': 'T3-1'}
S2211124712002884-1110	2	Quantity	77	79	T1-2	十天	{'unit': 'day'}
S2211124712002884-1110	2	MeasuredProperty	-1	-1	T2-2	老	{'HasQuantity': 'T1-2'}
S2211124712002884-1110	2	MeasuredEntity	-1	-1	T3-2	莲座丛	{'HasProperty': 'T2-2'}
S2211124712002884-1110	3	Quantity	94	99	T1-3	3-4周后	{'mods': ['IsRange'], 'unit': 'weeks'}
S2211124712002884-1110	3	MeasuredProperty	-1	-1	T3-3	解离	{'HasQuantity': 'T1-3'}
S2211124712002884-1110	3	MeasuredEntity	90	93	T2-3	神经球	{'HasProperty': 'T3-3'}
S2211124712002884-1110	4	Quantity	-1	-1	T1-4	0.1 mg/ml	{'unit': 'mg/ml'}
S2211124712002884-1110	4	MeasuredEntity	-1	-1	T2-4	聚-d-赖氨酸	{'HasQuantity': 'T1-4'}
S2211124712002884-1110	5	Quantity	-1	-1	T1-5	10 μg/m	{'unit': 'μg/m'}
S2211124712002884-1110	5	MeasuredEntity	151	155	T2-5	粘连蛋白	{'HasQuantity': 'T1-5'}
S2211124712002884-1110	6	Quantity	169	174	T1-6	2-4周后	{'mods': ['IsRange'], 'unit': 'weeks'}
S2211124712002884-1110	6	MeasuredProperty	174	176	T3-6	使用	{'HasQuantity': 'T1-6'}
S2211124712002884-1110	6	MeasuredEntity	176	179	T2-6	神经元	{'HasProperty': 'T3-6'}
S2211124712002884-1110	6	Qualifier	-1	-1	T5-6	文化	{'Qualifies': 'T1-6'}
