docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-1369	1	Quantity	-1	-1	T1-1	10多篇文章	{'mods': ['IsRange'], 'unit': 'passages'}
S1873506113001116-1369	1	MeasuredProperty	0	6	T4-1	在转瓶中培养	{'HasQuantity': 'T1-1'}
S1873506113001116-1369	1	MeasuredEntity	-1	-1	T3-1	BC 1和TNC 1 hiPSC	{'HasProperty': 'T4-1'}
S1873506113001116-1369	2	Quantity	96	99	T1-2	10%	{'unit': '%'}
S1873506113001116-1369	2	MeasuredEntity	100	102	T2-2	血清	{'HasQuantity': 'T1-2'}
S1873506113001116-1369	3	Quantity	134	137	T1-3	8天后	{'unit': 'days'}
S1873506113001116-1369	3	MeasuredProperty	1	3	T4-3	转瓶	{'HasQuantity': 'T1-3'}
S1873506113001116-1369	3	MeasuredEntity	-1	-1	T3-3	所有三个种系的细胞	{'HasProperty': 'T4-3'}
S1873506113001116-1369	4	Quantity	152	154	T1-4	4天	{'unit': 'days'}
S1873506113001116-1369	4	MeasuredProperty	-1	-1	T2-4	分化培养基中的凝胶包被组织培养板	{'HasQuantity': 'T1-4'}
S1873506113001116-1369	4	MeasuredEntity	-1	-1	T3-4	所有三个种系的细胞	{'HasProperty': 'T2-4'}
S1873506113001116-1369	5	Quantity	-1	-1	T1-5	43.57% ± 4.35%	{'mods': ['HasTolerance'], 'unit': '%'}
S1873506113001116-1369	5	MeasuredProperty	-1	-1	T4-5	CD 34 + CD 45 + HPC	{'HasQuantity': 'T1-5'}
S1873506113001116-1369	5	MeasuredEntity	341	344	T2-5	BC1	{'HasProperty': 'T4-5'}
S1873506113001116-1369	5	Qualifier	331	337	T5-5	分化第14天	{'Qualifies': 'T4-5'}
S1873506113001116-1369	6	Quantity	355	356	T1-6	3	
S1873506113001116-1369	6	MeasuredProperty	17	18	T2-6	n	{'HasQuantity': 'T1-6'}
S1873506113001116-1369	6	MeasuredEntity	341	344	T3-6	BC1	{'HasProperty': 'T2-6'}
S1873506113001116-1369	7	Quantity	-1	-1	T1-7	43.22% ± 7.13%	{'mods': ['HasTolerance'], 'unit': '%'}
S1873506113001116-1369	7	MeasuredProperty	-1	-1	T4-7	CD 34 + CD 45 + HPC	{'HasQuantity': 'T1-7'}
S1873506113001116-1369	7	MeasuredEntity	-1	-1	T2-7	TNC 1	{'HasProperty': 'T4-7'}
S1873506113001116-1369	7	Qualifier	331	337	T5-7	分化第14天	{'Qualifies': 'T4-7'}
S1873506113001116-1369	8	Quantity	355	356	T1-8	3	
S1873506113001116-1369	8	MeasuredProperty	17	18	T2-8	n	{'HasQuantity': 'T1-8'}
S1873506113001116-1369	8	MeasuredEntity	-1	-1	T3-8	TNC 1	{'HasProperty': 'T2-8'}
S1873506113001116-1369	9	Quantity	473	479	T1-9	0.0307	
S1873506113001116-1369	9	MeasuredProperty	22	23	T3-9	P	{'HasQuantity': 'T1-9'}
S1873506113001116-1369	9	MeasuredEntity	-1	-1	T2-9	CFO总数	{'HasProperty': 'T3-9'}
S1873506113001116-1369	10	Quantity	355	356	T1-10	3	
S1873506113001116-1369	10	MeasuredProperty	17	18	T3-10	n	{'HasQuantity': 'T1-10'}
S1873506113001116-1369	10	MeasuredEntity	-1	-1	T2-10	CFO总数	{'HasProperty': 'T3-10'}
