docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813002420-1032	1	Quantity	110	116	T1-1	80vol%	{'unit': 'vol%'}
S0927024813002420-1032	1	MeasuredProperty	73	76	T3-1	C60	{'HasQuantity': 'T1-1'}
S0927024813002420-1032	1	MeasuredEntity	49	52	T4-1	BHJ	{'HasProperty': 'T3-1'}
S0927024813002420-1032	2	Quantity	-1	-1	T1-2	70nm的	{'unit': 'nm'}
S0927024813002420-1032	2	MeasuredProperty	15	17	T3-2	厚度	{'HasQuantity': 'T1-2'}
S0927024813002420-1032	2	MeasuredEntity	49	52	T2-2	BHJ	{'HasProperty': 'T3-2'}
S0927024813002420-1032	3	Quantity	159	169	T1-3	2-3 mA/厘米2	{'mods': ['IsApproximate', 'IsRange'], 'unit': 'mA/cm2'}
S0927024813002420-1032	3	MeasuredProperty	153	156	T4-3	JSC	{'HasQuantity': 'T1-3'}
S0927024813002420-1032	3	MeasuredEntity	144	150	T3-3	平面异结器件	{'HasProperty': 'T4-3'}
S0927024813002420-1032	4	Quantity	176	187	T1-4	0.40-0.45 V	{'mods': ['IsApproximate', 'IsRange'], 'unit': 'V'}
S0927024813002420-1032	4	MeasuredProperty	-1	-1	T3-4	VOC	{'HasQuantity': 'T1-4'}
S0927024813002420-1032	4	MeasuredEntity	144	150	T4-4	平面异结器件	{'HasProperty': 'T3-4'}
