docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-4175	1	Quantity	34	45	T1-1	1.0- 1.7wt%	{'mods': ['IsRange'], 'unit': 'wt.%'}
S0019103513005058-4175	1	MeasuredProperty	-1	-1	T3-1	SO4	{'HasQuantity': 'T1-1'}
S0019103513005058-4175	1	MeasuredEntity	169	173	T4-1	全球土壤	{'HasProperty': 'T3-1'}
S0019103513005058-4175	2	Quantity	-1	-1	T1-2	1.3重量%	{'unit': 'wt.%'}
S0019103513005058-4175	2	MeasuredProperty	72	76	T3-2	溶性硫酸	{'HasQuantity': 'T1-2'}
S0019103513005058-4175	2	MeasuredEntity	171	173	T4-2	土壤	{'HasProperty': 'T3-2'}
S0019103513005058-4175	2	Qualifier	61	68	T5-2	菲尼克斯着陆点	{'Qualifies': 'T4-2'}
S0019103513005058-4175	3	Quantity	-1	-1	T1-3	平均碱液6.8wt%	{'mods': ['IsApproximate', 'IsMean'], 'unit': 'wt.%'}
S0019103513005058-4175	3	MeasuredProperty	-1	-1	T3-3	SO3	{'HasQuantity': 'T1-3'}
S0019103513005058-4175	3	MeasuredEntity	169	173	T4-3	全球土壤	{'HasProperty': 'T3-3'}
S0019103513005058-4175	3	Qualifier	-1	-1	T5-3	根据勇气号、机遇号、探路者号和维京登陆者号在火星不同地点测量的元素丰度推断	{'Qualifies': 'T3-3'}
S0019103513005058-4175	4	Quantity	-1	-1	T1-4	2.7重量%	{'unit': 'wt.%'}
S0019103513005058-4175	4	MeasuredProperty	46	47	T3-4	S	{'HasQuantity': 'T1-4'}
S0019103513005058-4175	4	MeasuredEntity	169	173	T4-4	全球土壤	{'HasProperty': 'T3-4'}
S0019103513005058-4175	4	Qualifier	-1	-1	T5-4	根据勇气号、机遇号、探路者号和维京登陆者号在火星不同地点测量的元素丰度推断	{'Qualifies': 'T3-4'}
S0019103513005058-4175	5	Quantity	193	199	T1-5	顶部几十厘米	{'mods': ['IsApproximate', 'IsRange'], 'unit': 'centimeters'}
S0019103513005058-4175	5	MeasuredEntity	171	173	T3-5	土壤	{'HasQuantity': 'T1-5'}
S0019103513005058-4175	6	Quantity	185	191	T1-6	4.4wt%	{'mods': ['IsApproximate', 'IsMean'], 'unit': 'wt.%'}
S0019103513005058-4175	6	MeasuredProperty	200	205	T3-6	平均硫含量	{'HasQuantity': 'T1-6'}
S0019103513005058-4175	6	MeasuredEntity	171	173	T4-6	土壤	{'HasProperty': 'T3-6'}
S0019103513005058-4175	7	Quantity	271	275	T1-7	0.1%	{'unit': '%'}
S0019103513005058-4175	7	MeasuredEntity	276	284	T3-7	陆地火山气体通量	{'HasQuantity': 'T1-7'}
