docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103511004994-1399	1	Quantity	8	13	T1-1	62颗卫星	{'mods': ['IsCount']}
S0019103511004994-1399	1	MeasuredEntity	4	6	T2-1	土星	{'HasQuantity': 'T1-1'}
S0019103511004994-1399	2	Quantity	20	30	T1-2	3.95土星半径RS	{'unit': 'Saturn radii RS'}
S0019103511004994-1399	2	MeasuredProperty	45	47	T4-2	距离	{'HasQuantity': 'T1-2'}
S0019103511004994-1399	2	MeasuredEntity	1	3	T2-2	卫二	{'HasProperty': 'T4-2'}
S0019103511004994-1399	2	Qualifier	-1	-1	T3-2	绕行星运行	{'Qualifies': 'T4-2'}
S0019103511004994-1399	3	Quantity	-1	-1	T1-3	60，268公里	{'unit': 'km'}
S0019103511004994-1399	3	MeasuredEntity	31	34	T3-3	1RS	{'HasQuantity': 'T1-3'}
S0019103511004994-1399	4	Quantity	79	84	T1-4	252公里	{'unit': 'km'}
S0019103511004994-1399	4	MeasuredProperty	-1	-1	T2-4	半径REnc	{'HasQuantity': 'T1-4'}
S0019103511004994-1399	4	MeasuredEntity	1	3	T4-4	卫二	{'HasProperty': 'T2-4'}
S0019103511004994-1399	5	Quantity	154	158	T1-5	1979	
S0019103511004994-1399	5	MeasuredProperty	-1	-1	T3-5	首次飞越	{'HasQuantity': 'T1-5'}
S0019103511004994-1399	5	MeasuredEntity	147	152	T2-5	先驱者11	{'HasProperty': 'T3-5'}
S0019103511004994-1399	6	Quantity	166	170	T3-6	1980	
S0019103511004994-1399	6	MeasuredProperty	-1	-1	T1-6	首次飞越	{'HasQuantity': 'T3-6'}
S0019103511004994-1399	6	MeasuredEntity	160	164	T2-6	旅行者1	{'HasProperty': 'T1-6'}
S0019103511004994-1399	7	Quantity	178	182	T1-7	1981	
S0019103511004994-1399	7	MeasuredProperty	-1	-1	T3-7	首次飞越	{'HasQuantity': 'T1-7'}
S0019103511004994-1399	7	MeasuredEntity	172	176	T2-7	旅行者2	{'HasProperty': 'T3-7'}
S0019103511004994-1399	8	Quantity	258	268	T1-8	自2004年7月以来	{'mods': ['IsRange']}
S0019103511004994-1399	8	MeasuredProperty	-1	-1	T3-8	正式进入土星轨道	{'HasQuantity': 'T1-8'}
S0019103511004994-1399	8	MeasuredEntity	-1	-1	T2-8	卡西尼号飞船	{'HasProperty': 'T3-8'}
S0019103511004994-1399	9	Quantity	-1	-1	T1-9	14倍	
S0019103511004994-1399	9	MeasuredProperty	-1	-1	T3-9	由土卫二飞行	{'HasQuantity': 'T1-9'}
S0019103511004994-1399	9	MeasuredEntity	-1	-1	T2-9	卡西尼号飞船	{'HasProperty': 'T3-9'}
S0019103511004994-1399	9	Qualifier	280	291	T4-9	2005年至2010年	{'Qualifies': 'T3-9'}
S0019103511004994-1399	10	Quantity	280	291	T1-10	2005年至2010年	{'mods': ['IsRange']}
S0019103511004994-1399	10	MeasuredProperty	-1	-1	T3-10	经土卫二飞行14次	{'HasQuantity': 'T1-10'}
S0019103511004994-1399	10	MeasuredEntity	-1	-1	T2-10	卡西尼号飞船	{'HasProperty': 'T3-10'}
