docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113000738-684	1	Quantity	16	17	T1-1	一	{'mods': ['IsCount']}
S2213671113000738-684	1	MeasuredEntity	22	24	T2-1	移植	{'HasQuantity': 'T1-1'}
S2213671113000738-684	2	Quantity	34	37	T1-2	3个月	{'unit': 'months'}
S2213671113000738-684	2	MeasuredEntity	13	16	T2-2	观察到	{'HasQuantity': 'T1-2'}
S2213671113000738-684	3	Quantity	108	111	T1-3	2个月	{'unit': 'months'}
S2213671113000738-684	3	MeasuredEntity	117	130	T2-3	血清干扰素-γ水平暂时升高	{'HasQuantity': 'T1-3'}
S2213671113000738-684	3	Qualifier	-1	-1	T4-3	三只动物移植后	{'Qualifies': 'T1-3'}
S2213671113000738-684	4	Quantity	112	113	T1-4	三	{'mods': ['IsCount']}
S2213671113000738-684	4	MeasuredEntity	26	28	T2-4	动物	{'HasQuantity': 'T1-4'}
S2213671113000738-684	5	Quantity	139	146	T1-5	3.5-4个月	{'mods': ['IsRange'], 'unit': 'months'}
S2213671113000738-684	5	MeasuredEntity	-1	-1	T2-5	进行免疫荧光研究	{'HasQuantity': 'T1-5'}
S2213671113000738-684	5	Qualifier	-1	-1	T4-5	三只动物移植后	{'Qualifies': 'T1-5'}
S2213671113000738-684	6	Quantity	439	442	T1-6	60%	{'unit': '%'}
S2213671113000738-684	6	MeasuredProperty	-1	-1	T2-6	CD 8+杀伤T细胞	{'HasQuantity': 'T1-6'}
S2213671113000738-684	6	MeasuredEntity	395	402	T3-6	CD45+细胞	{'HasProperty': 'T2-6'}
