docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1190	1	Quantity	211	216	T11-1	至少5小时	{'mods': ['IsRange'], 'unit': 'hours'}
S0006322312001096-1190	1	MeasuredProperty	-1	-1	T2-1	采取	{'HasQuantity': 'T11-1'}
S0006322312001096-1190	1	MeasuredEntity	218	221	T1-1	静脉血	{'HasProperty': 'T2-1'}
S0006322312001096-1190	1	Qualifier	-1	-1	T3-1	吃完清淡、无脂肪的早餐后	{'Qualifies': 'T11-1'}
S0006322312001096-1190	2	Quantity	-1	-1	T82-2	-4 °C	{'unit': '°C'}
S0006322312001096-1190	2	MeasuredProperty	236	238	T102-2	冷藏	{'HasQuantity': 'T82-2'}
S0006322312001096-1190	2	MeasuredEntity	-1	-1	T92-2	用于脂质分析的血清	{'HasProperty': 'T102-2'}
S0006322312001096-1190	3	Quantity	241	246	T23-3	72小时内	{'mods': ['IsRange'], 'unit': 'hours'}
S0006322312001096-1190	3	MeasuredProperty	248	250	T113-3	测定	{'HasQuantity': 'T23-3'}
S0006322312001096-1190	3	MeasuredEntity	-1	-1	T93-3	用于脂质分析的血清	{'HasProperty': 'T113-3'}
S0006322312001096-1190	4	Quantity	242	245	T44-4	2小时	{'unit': 'hours'}
S0006322312001096-1190	4	MeasuredProperty	-1	-1	T2-4	采取	{'HasQuantity': 'T44-4'}
S0006322312001096-1190	4	MeasuredEntity	-1	-1	T1-4	新的静脉血样本	{'HasProperty': 'T2-4'}
S0006322312001096-1190	4	Qualifier	-1	-1	T144-4	75 g葡萄糖溶液给药后	{'Qualifies': 'T44-4'}
S0006322312001096-1190	5	Quantity	-1	-1	T35-5	75 g	{'unit': 'g'}
S0006322312001096-1190	5	MeasuredEntity	364	369	T205-5	葡萄糖溶液	{'HasQuantity': 'T35-5'}
S0006322312001096-1190	6	Quantity	426	435	T56-6	1.4%-3.1%	{'mods': ['IsRange'], 'unit': '%'}
S0006322312001096-1190	6	MeasuredProperty	419	425	T66-6	平均变异系数	{'HasQuantity': 'T56-6'}
S0006322312001096-1190	6	MeasuredEntity	439	446	T1-6	葡萄糖氧化酶法	{'HasProperty': 'T66-6'}
S0006322312001096-1190	7	Quantity	-1	-1	T157-7	' 7.0 mmol/L	{'mods': ['IsRange'], 'unit': 'mmol/L'}
S0006322312001096-1190	7	MeasuredEntity	458	462	T237-7	空腹血糖	{'HasQuantity': 'T157-7'}
S0006322312001096-1190	8	Quantity	242	245	T1-8	2小时	{'unit': 'hour'}
S0006322312001096-1190	8	MeasuredEntity	-1	-1	T3-8	餐后血糖	{'HasQuantity': 'T1-8'}
S0006322312001096-1190	9	Quantity	-1	-1	T218-9	' 11.1 mmol/L	{'mods': ['IsRange'], 'unit': 'mmol/L'}
S0006322312001096-1190	9	MeasuredEntity	-1	-1	T228-9	2-负荷后小时葡萄糖	{'HasQuantity': 'T218-9'}
S0006322312001096-1190	10	Quantity	520	523	T79-10	5分钟	{'unit': 'minutes'}
S0006322312001096-1190	10	MeasuredEntity	518	520	T179-10	休息	{'HasQuantity': 'T79-10'}
