docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-4349	1	Quantity	37	40	T1-1	35%	{'unit': '%'}
S0019103513005058-4349	1	MeasuredEntity	-1	-1	T3-1	温度分布	{'HasQuantity': 'T1-1'}
S0019103513005058-4349	1	Qualifier	35	37	T4-1	增加	{'Qualifies': 'T3-1'}
S0019103513005058-4349	2	Quantity	30	32	T1-2	5%	{'unit': '%'}
S0019103513005058-4349	2	MeasuredProperty	33	35	T2-2	增量	{'HasQuantity': 'T1-2'}
S0019103513005058-4349	2	MeasuredEntity	-1	-1	T4-2	温度分布	{'HasProperty': 'T2-2'}
S0019103513005058-4349	3	Quantity	-1	-1	T1-3	大约六个数量级	{'mods': ['IsApproximate'], 'unit': 'orders of magnitude'}
S0019103513005058-4349	3	MeasuredProperty	-1	-1	T2-3	沉积速率	{'HasQuantity': 'T1-3'}
S0019103513005058-4349	3	MeasuredEntity	66	69	T4-3	高氯酸	{'HasProperty': 'T2-3'}
S0019103513005058-4349	3	Qualifier	35	37	T3-3	增加	{'Qualifies': 'T2-3'}
