docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-3962	1	Quantity	39	45	T11-1	8250 K	{'mods': ['IsMean'], 'unit': 'K'}
S0019103512004009-3962	1	MeasuredProperty	34	38	T21-1	平均温度	{'HasQuantity': 'T11-1'}
S0019103512004009-3962	1	MeasuredEntity	-1	-1	T41-1	HD209458 b的热层	{'HasProperty': 'T21-1'}
S0019103512004009-3962	1	Qualifier	-1	-1	T51-1	p0 = 1 μ巴	{'Qualifies': 'T21-1'}
S0019103512004009-3962	2	Quantity	-1	-1	T62-2	1 μ巴	{'unit': 'μbar'}
S0019103512004009-3962	2	MeasuredEntity	-1	-1	T32-2	P0	{'HasQuantity': 'T62-2'}
S0019103512004009-3962	3	Quantity	106	109	T73-3	0.5	
S0019103512004009-3962	4	Quantity	142	147	T84-4	5-10倍	{'mods': ['IsRange'], 'unit': 'times'}
S0019103512004009-3962	4	MeasuredProperty	72	77	T94-4	X紫外通量	{'HasQuantity': 'T84-4'}
S0019103512004009-3962	4	MeasuredEntity	-1	-1	T104-4	HD209458B	{'HasProperty': 'T94-4'}
S0019103512004009-3962	4	Qualifier	98	109	T114-4	n net = 0.5	{'Qualifies': 'T94-4'}
S0019103512004009-3962	4	Qualifier	-1	-1	T174-4	高于相应的太阳通量	{'Qualifies': 'T84-4'}
S0019103512004009-3962	5	Quantity	-1	-1	T125-5	两次	
S0019103512004009-3962	5	MeasuredProperty	-1	-1	T135-5	旋转速率	{'HasQuantity': 'T125-5'}
S0019103512004009-3962	5	MeasuredEntity	-1	-1	T145-5	HD209458	{'HasProperty': 'T135-5'}
S0019103512004009-3962	5	Qualifier	-1	-1	T185-5	与太阳的自转速度一样快	{'Qualifies': 'T125-5'}
