docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103511004994-1382	1	Quantity	-1	-1	T101-1	2005–2010	{'mods': ['IsRange']}
S0019103511004994-1382	1	MeasuredEntity	-1	-1	T91-1	时间段	{'HasQuantity': 'T101-1'}
S0019103511004994-1382	2	Quantity	-1	-1	T52-2	14倍	
S0019103511004994-1382	2	MeasuredProperty	-1	-1	T62-2	飞到月球附近	{'HasQuantity': 'T52-2'}
S0019103511004994-1382	2	MeasuredEntity	-1	-1	T42-2	卡西尼号飞船	{'HasProperty': 'T62-2'}
S0019103511004994-1382	3	Quantity	-1	-1	T13-3	低至25公里	{'mods': ['IsRange']}
S0019103511004994-1382	3	MeasuredEntity	-1	-1	T43-3	卡西尼号飞船	{'HasQuantity': 'T13-3'}
S0019103511004994-1382	3	Qualifier	-1	-1	T33-3	表面上方	{'Qualifies': 'T13-3'}
S0019103511004994-1382	4	Quantity	-1	-1	T24-4	27 keV至21 MeV	{'mods': ['IsRange']}
S0019103511004994-1382	4	MeasuredProperty	-1	-1	T74-4	能源	{'HasQuantity': 'T24-4'}
S0019103511004994-1382	4	MeasuredEntity	234	236	T84-4	电子	{'HasProperty': 'T74-4'}
